"id","circ_tronco_cm","long","lat","inclinacion_peligrosa","peligrosidad_seccion","peligrosidad_especie","peligrosidad_diametro","peligrosidad_altura"
42593,170,-68.8271679124,-32.8767238223,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42595,190,-68.8270364673,-32.8767295918,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42616,160,-68.8283755311,-32.8766531693,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42619,118,-68.828106216,-32.8766718253,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42620,130,-68.8280196539,-32.8766760344,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42624,136,-68.8279293582,-32.8762222332,"1",0.133619600909321,0.0420032310177706,0.14110772139389,0.157894736842105
42626,195,-68.8279174211,-32.8759983498,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42627,60,-68.8279102059,-32.8758049384,"1",0.133619600909321,0.0420032310177706,0.0409336941813261,0.0889907279121816
42628,200,-68.8279470606,-32.8755337597,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42629,117,-68.8281562071,-32.8755268616,"1",0.133619600909321,0.0420032310177706,0.14110772139389,0.157894736842105
42631,133,-68.8283445884,-32.87552051,"1",0.133619600909321,0.0420032310177706,0.14110772139389,0.157894736842105
42635,160,-68.8287057891,-32.8755052255,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42637,82,-68.8289611938,-32.8754946645,"1",0.133619600909321,0.0420032310177706,0.14110772139389,0.157894736842105
42650,145,-68.8293049513,-32.8762175708,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42663,230,-68.8295165417,-32.8766920616,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42669,209,-68.830261571,-32.8766438406,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42670,205,-68.8303598843,-32.8766411787,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42671,110,-68.8304678228,-32.8766342918,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
42692,170,-68.8282823611,-32.8767592609,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42696,128,-68.8287825096,-32.8767290185,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42699,117,-68.8293359589,-32.876859964,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42703,128,-68.8293599933,-32.8774968527,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42706,110,-68.8292922992,-32.877801107,"1",0.133619600909321,0.0420032310177706,0.14110772139389,0.157894736842105
42712,110,-68.8284341823,-32.8778465658,"1",0.133619600909321,0.0420032310177706,0.14110772139389,0.157894736842105
42714,140,-68.8282214904,-32.8778477914,"1",0.133619600909321,0.0420032310177706,0.14110772139389,0.157894736842105
42724,160,-68.8275310692,-32.8768046645,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
42728,250,-68.8278431827,-32.8768337746,"1",0.133619600909321,0.0903973509933775,0.14110772139389,0.0889907279121816
42746,140,-68.8272874252,-32.877911968,"1",0.133619600909321,0.0512455516014235,0.14110772139389,0.0889907279121816
42764,140,-68.8308304272,-32.8786950613,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
42765,130,-68.8308314101,-32.8787401472,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
42783,130,-68.8295064516,-32.8781315089,"1",0.133619600909321,0.0227272727272727,0.14110772139389,0.157894736842105
42785,120,-68.8296239922,-32.87788213,"1",0.133619600909321,0.0420032310177706,0.14110772139389,0.157894736842105
42795,150,-68.830788198,-32.8778618398,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
42820,70,-68.8308683354,-32.8767397009,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42824,140,-68.8310647298,-32.8766141233,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42837,164,-68.8319522238,-32.8765684109,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42853,120,-68.8321897994,-32.8775523735,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42856,100,-68.8333092754,-32.8775918316,"1",0.133619600909321,0.0420032310177706,0.14110772139389,0.157894736842105
42871,63,-68.832284527,-32.8769444924,"1",0.133619600909321,0.0420032310177706,0.14110772139389,0.0889907279121816
42872,110,-68.8322825228,-32.8768869581,"1",0.133619600909321,0.150492264416315,0.14110772139389,0.157894736842105
42876,170,-68.8322772289,-32.8765953894,"1",0.133619600909321,0.150492264416315,0.14110772139389,0.157894736842105
42877,135,-68.8323172725,-32.876535164,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42883,145,-68.8328941236,-32.8765121538,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42887,150,-68.8333506665,-32.8764869519,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42888,115,-68.8334132276,-32.8764847576,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42889,125,-68.8335371154,-32.876523442,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
42916,140,-68.8341018488,-32.8764400706,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
42944,100,-68.8337518103,-32.877572403,"1",0.133619600909321,0.0420032310177706,0.14110772139389,0.0889907279121816
42960,120,-68.8349430526,-32.8785577278,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
42974,170,-68.8337556425,-32.8786107077,"1",0.11294498381877,0.0903973509933775,0.14110772139389,0.157894736842105
42975,82,-68.8337519638,-32.8785206236,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.0289715113471753
42980,152,-68.8337238855,-32.8780490009,"1",0.133619600909321,0.0903973509933775,0.14110772139389,0.157894736842105
43010,90,-68.8329971517,-32.8787841748,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
43012,34,-68.8326923442,-32.8788079329,"1",0.133619600909321,0.185148665048544,0.0409336941813261,0.0289715113471753
43014,122,-68.8325384572,-32.8788129567,"1",0.133619600909321,0.0420032310177706,0.14110772139389,0.157894736842105
43024,126,-68.8323306496,-32.87788682,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
43030,120,-68.832508217,-32.8777328684,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
43057,236,-68.8322114099,-32.8781629388,"1",0.133619600909321,0.150492264416315,0.14110772139389,0.157894736842105
43058,230,-68.8322110974,-32.8782720433,"1",0.133619600909321,0.150492264416315,0.14110772139389,0.157894736842105
43071,178,-68.8319540807,-32.8788497736,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
43075,195,-68.8312995701,-32.8788976489,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
43104,236,-68.8279983899,-32.8788336663,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
43120,130,-68.8280788189,-32.8782733757,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
43124,210,-68.8282116528,-32.8779620224,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
43126,190,-68.8284168394,-32.8779523854,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
43128,100,-68.8285792862,-32.8779408861,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
43155,150,-68.8301545248,-32.8790741872,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
43164,150,-68.830878658,-32.8795650617,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
43173,190,-68.830142505,-32.8802441389,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
43178,85,-68.830754886,-32.8802089013,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
43201,200,-68.82814288,-32.8820369476,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
43213,158,-68.833776727,-32.8789936847,"1",0.11294498381877,0.0903973509933775,0.14110772139389,0.157894736842105
43214,190,-68.8337674557,-32.8788655418,"1",0.11294498381877,0.0903973509933775,0.14110772139389,0.157894736842105
43216,133,-68.834025525,-32.8788222417,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
43218,150,-68.8343810513,-32.8787959354,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
43220,140,-68.8346799799,-32.8787716145,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
43221,180,-68.8348047204,-32.8787610573,"1",0.11294498381877,0.0420032310177706,0.14110772139389,0.157894736842105
43222,95,-68.8349077395,-32.8787574062,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.0889907279121816
43233,120,-68.8350352965,-32.8797265617,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
43234,118,-68.8349355463,-32.8797825776,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
43236,105,-68.8347605178,-32.8797984525,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
43240,118,-68.834278956,-32.8798317605,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
43243,110,-68.833986299,-32.8798529265,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
43253,170,-68.8343229524,-32.8799341375,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
43254,180,-68.8344892895,-32.8799175492,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.0889907279121816
43259,160,-68.8349678531,-32.8798848199,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.0889907279121816
43276,100,-68.8338526172,-32.8805868062,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.0889907279121816
43280,170,-68.8338393398,-32.8802574002,"1",0.11294498381877,0.0903973509933775,0.14110772139389,0.157894736842105
43283,100,-68.8338314508,-32.8800182608,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.0889907279121816
43287,140,-68.8326095246,-32.8799531253,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
43288,85,-68.8326782172,-32.8799512398,"1",0.147368421052632,0.0420032310177706,0.14110772139389,0.157894736842105
43291,100,-68.8328290312,-32.8799396779,"1",0.147368421052632,0.0420032310177706,0.14110772139389,0.157894736842105
43296,80,-68.8332113347,-32.8799113035,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
43328,80,-68.832387771,-32.8791613494,"1",0.133619600909321,0.0512455516014235,0.14110772139389,0.157894736842105
43329,158,-68.8323872933,-32.8792510356,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
43331,101,-68.8323887588,-32.8793746011,"1",0.133619600909321,0.150492264416315,0.14110772139389,0.0889907279121816
43343,170,-68.8324495599,-32.8806253304,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.157894736842105
43350,180,-68.8325383657,-32.8800550385,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
43352,240,-68.8326526153,-32.8800468959,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43359,170,-68.8332565513,-32.8800119954,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43362,180,-68.8334819627,-32.879989573,"1",0.11294498381877,0.0903973509933775,0.14110772139389,0.157894736842105
43363,120,-68.8335379618,-32.8799873934,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
43377,130,-68.8337519562,-32.8809861223,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
43413,160,-68.8310601382,-32.8807370278,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
43434,170,-68.8323594151,-32.8810548661,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
43435,90,-68.8323603656,-32.8811176252,"1",0.147368421052632,0.0420032310177706,0.14110772139389,0.0889907279121816
43437,160,-68.8309830194,-32.8792032813,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
43459,150,-68.8322840878,-32.879744245,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
43471,220,-68.8317954322,-32.8789746134,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
43475,160,-68.8314901231,-32.878994165,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
43507,120,-68.828257186,-32.8831645807,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
43523,140,-68.830985908,-32.8817915038,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
43526,160,-68.8310003725,-32.8820530142,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
43553,140,-68.831040703,-32.8827625203,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
43558,120,-68.8310711933,-32.8835010718,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
43560,180,-68.8307845538,-32.8837163447,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43563,170,-68.8305237826,-32.8837268119,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43567,148,-68.8300278965,-32.883743181,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43573,155,-68.8299975817,-32.8826944239,"1",0.147368421052632,0.0512455516014235,0.14110772139389,0.157894736842105
43575,180,-68.8302254784,-32.8826845921,"1",0.147368421052632,0.0420032310177706,0.14110772139389,0.157894736842105
43577,138,-68.8304744999,-32.8826696913,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
43581,125,-68.8307256475,-32.8826606539,"1",0.147368421052632,0.0512455516014235,0.14110772139389,0.0889907279121816
43583,165,-68.8308806189,-32.8826508547,"1",0.147368421052632,0.0512455516014235,0.14110772139389,0.157894736842105
43585,102,-68.8309928376,-32.8826447847,"1",0.147368421052632,0.0512455516014235,0.14110772139389,0.0889907279121816
43589,145,-68.832580176,-32.8833369848,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
43593,115,-68.8325665756,-32.8830594761,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.157894736842105
43599,100,-68.8327150055,-32.882558644,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.157894736842105
43601,100,-68.8329717857,-32.8825460091,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.0289715113471753
43620,95,-68.8338873857,-32.8835421432,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.157894736842105
43629,190,-68.8331808334,-32.8836380509,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43630,180,-68.8329990433,-32.8836446611,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43631,180,-68.8329047829,-32.8836475108,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43632,170,-68.8327986635,-32.8836487215,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43639,200,-68.8339322149,-32.882026915,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43645,120,-68.833900537,-32.8814502243,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
43652,80,-68.834339638,-32.8811626465,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0289715113471753
43665,200,-68.8351575179,-32.8813292733,"1",0.11294498381877,0.0903973509933775,0.14110772139389,0.157894736842105
43671,130,-68.835179325,-32.8819604869,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
43674,84,-68.8352041815,-32.8822145264,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
43693,128,-68.8311863252,-32.883033303,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
43697,95,-68.831201179,-32.8834005039,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
43699,115,-68.8312139909,-32.8835516601,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
43701,145,-68.8313180587,-32.8836907603,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
43722,150,-68.832432149,-32.8830070421,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.157894736842105
43723,85,-68.8324252134,-32.8829446357,"1",0.147368421052632,0.0420032310177706,0.14110772139389,0.157894736842105
43732,140,-68.8325172679,-32.8819546061,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.157894736842105
43764,150,-68.8338224949,-32.8821833933,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
43788,130,-68.8323767024,-32.8818273603,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
43789,80,-68.8323810552,-32.8819072732,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
43791,160,-68.8323852986,-32.8820646161,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.0889907279121816
43830,210,-68.8318950472,-32.8813479963,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
43845,100,-68.829872687,-32.8847708899,"1",0.147368421052632,0.0420032310177706,0.14110772139389,0.0889907279121816
43846,100,-68.829856554,-32.8844898196,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
43854,190,-68.8299016694,-32.8838606279,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43857,320,-68.8302243454,-32.8838392977,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43860,250,-68.8305684765,-32.8838264193,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43862,200,-68.8307929105,-32.8838176161,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43864,250,-68.8309649808,-32.8838086515,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43883,310,-68.8338026335,-32.883720591,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43891,240,-68.8330015426,-32.8837365469,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43903,178,-68.8326069537,-32.8843843361,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.0889907279121816
43904,60,-68.8326231955,-32.8845558597,"1",0.147368421052632,0.150492264416315,0.0409336941813261,0.0889907279121816
43905,140,-68.832624261,-32.8846143809,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
43914,200,-68.8333817308,-32.8847850908,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43919,158,-68.8339423831,-32.8847687945,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43925,170,-68.8325052025,-32.8844489414,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.157894736842105
43940,320,-68.8318573291,-32.8837967798,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43944,270,-68.8314402205,-32.8838037024,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43960,210,-68.8320266179,-32.8848656026,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43967,360,-68.8335082194,-32.8848814887,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
43986,180,-68.833687883,-32.8859974724,"1",0.147368421052632,0.0420032310177706,0.14110772139389,0.157894736842105
43992,148,-68.8330780354,-32.8860288404,"1",0.147368421052632,0.0859023207481815,0.14110772139389,0.157894736842105
43999,162,-68.8326749968,-32.8857653685,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.157894736842105
44002,140,-68.8326695809,-32.8855196502,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.0889907279121816
44010,185,-68.8328984253,-32.8849242723,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44011,350,-68.8331036452,-32.8849091535,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44013,60,-68.8333575871,-32.8848926629,"1",0.147368421052632,0.185148665048544,0.0409336941813261,0.0889907279121816
44014,50,-68.83133791,-32.8859687975,"1",0.147368421052632,0.0512249443207127,0.0409336941813261,0.0889907279121816
44015,185,-68.8313329126,-32.8858989998,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44016,130,-68.8313302823,-32.8858207294,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44019,123,-68.8313075376,-32.8854162899,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44024,168,-68.8313524766,-32.8850246438,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44042,112,-68.8325488439,-32.8855641224,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44043,115,-68.8325529068,-32.8857193973,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44044,120,-68.8325563182,-32.8857806268,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.157894736842105
44073,185,-68.8310662167,-32.8850296794,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
44077,210,-68.8311942265,-32.8855458003,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44078,100,-68.8311954635,-32.8856261428,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
44089,100,-68.8305070957,-32.8861491849,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
44127,148,-68.83513096,-32.8795517504,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
44139,152,-68.8350459761,-32.8783748199,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.0889907279121816
44141,190,-68.8350391649,-32.8782444261,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
44144,146,-68.8350555267,-32.8785262267,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
44169,120,-68.8349404776,-32.8770065417,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.157894736842105
44182,150,-68.8339880391,-32.8830936913,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44222,230,-68.8347752708,-32.8835796115,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44224,250,-68.8344605284,-32.8835900112,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44244,220,-68.834025124,-32.8837801087,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44249,194,-68.8340598385,-32.8841905148,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44255,210,-68.8340919926,-32.884656011,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44260,290,-68.834561728,-32.8847176156,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44268,190,-68.8352674701,-32.8846846156,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44292,116,-68.8352237292,-32.8808329788,"1",0.11294498381877,0.185148665048544,0.14110772139389,0.0889907279121816
44319,140,-68.8352881779,-32.8818657551,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44320,120,-68.8353036988,-32.8821418909,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44327,84,-68.835796068,-32.882296991,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.157894736842105
44329,130,-68.8360687907,-32.882285093,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44343,180,-68.8354466411,-32.8835616991,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44348,280,-68.8361688228,-32.8835348597,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44350,200,-68.8363341195,-32.8835308165,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44364,168,-68.8364421842,-32.8823732678,"1",0.11294498381877,0.150492264416315,0.14110772139389,0.157894736842105
44365,190,-68.8363245285,-32.882377873,"1",0.11294498381877,0.0420032310177706,0.14110772139389,0.157894736842105
44367,195,-68.8360183355,-32.8823957258,"1",0.147368421052632,0.150492264416315,0.14110772139389,0.157894736842105
44377,190,-68.8368016406,-32.8852698414,"1",0.147368421052632,0.0420032310177706,0.14110772139389,0.157894736842105
44380,148,-68.8367915702,-32.885050176,"1",0.147368421052632,0.0420032310177706,0.14110772139389,0.157894736842105
44382,142,-68.8367764549,-32.8849010164,"1",0.147368421052632,0.0420032310177706,0.14110772139389,0.157894736842105
44392,152,-68.8374207062,-32.884660414,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
44406,148,-68.8380416413,-32.8857868605,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44418,220,-68.836759783,-32.8844933396,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44441,273,-68.8375550618,-32.8840354138,"1",0.147368421052632,0.101123595505618,0.14110772139389,0.157894736842105
44458,110,-68.8357265462,-32.883653954,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.0889907279121816
44459,240,-68.8357882091,-32.8836530431,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44460,320,-68.8359672213,-32.8836459743,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44461,240,-68.8360405384,-32.8836418325,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44492,220,-68.8354255944,-32.8843004324,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44493,220,-68.835420389,-32.8842258556,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44518,280,-68.8354820431,-32.8855798292,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44520,170,-68.8354742949,-32.8854157093,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44521,250,-68.8354630556,-32.885309926,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44526,195,-68.8354469673,-32.8849366945,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44531,210,-68.8357366194,-32.8847452402,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44543,90,-68.8366629642,-32.8849000567,"1",0.147368421052632,0.0420032310177706,0.14110772139389,0.0889907279121816
44553,140,-68.836699848,-32.8857077505,"1",0.147368421052632,0.0420032310177706,0.14110772139389,0.157894736842105
44566,180,-68.8340973579,-32.8850485887,"1",0.147368421052632,0.185148665048544,0.14110772139389,0.157894736842105
44575,195,-68.8346502742,-32.8848166654,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44580,190,-68.8351188365,-32.884789374,"1",0.147368421052632,0.0903973509933775,0.14110772139389,0.157894736842105
44616,122,-68.8229734438,-32.8672150061,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
44622,150,-68.8239287278,-32.8671716302,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
44624,128,-68.8240441893,-32.8671369872,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
44643,195,-68.8232286049,-32.8665718564,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.157894736842105
44654,145,-68.8227858093,-32.8678177557,"1",0.133619600909321,0.0420032310177706,0.14110772139389,0.0889907279121816
44659,115,-68.8227392413,-32.8674897174,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
44670,210,-68.8232540332,-32.8679052892,"1",0.133619600909321,0.0859023207481815,0.14110772139389,0.157894736842105
44671,155,-68.8231911,-32.8679088972,"1",0.133619600909321,0.0859023207481815,0.14110772139389,0.157894736842105
44693,195,-68.8234089927,-32.8673115673,"1",0.133619600909321,0.185148665048544,0.14110772139389,0.0889907279121816
44696,30,-68.8232346575,-32.8673237492,"1",0.133619600909321,0.0859023207481815,0.0409336941813261,0.0889907279121816
