"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
42058,"Fresno europeo","12/04/2011 12:44","Alto (> 8 mts)",160,"Grande",-68.84255775,-32.88054054,1,"Parque Central",1655357.933,0,"muy alto"
42059,"Fresno europeo","12/04/2011 12:42","Alto (> 8 mts)",140,"Grande",-68.84246561,-32.88055016,1,"Parque Central",1655357.933,0,"alto"
42060,"Fresno europeo","12/04/2011 12:39","Bajo (2 - 4 mts)",8,"Chico",-68.84241142,-32.88055911,1,"Parque Central",1655357.933,0,"bajo"
42061,"Fresno europeo","12/04/2011 12:37","Alto (> 8 mts)",130,"Grande",-68.8423599,-32.88056418,1,"Parque Central",1655357.933,0,"alto"
42062,"Fresno europeo","12/04/2011 12:35","Medio (4 - 8 mts)",90,"Grande",-68.84228476,-32.88057536,1,"Parque Central",1655357.933,0,"medio"
42063,"Morera","12/04/2011 12:31","Medio (4 - 8 mts)",140,"Grande",-68.84221601,-32.88053344,1,"Parque Central",1655357.933,0,"alto"
42064,"Fresno europeo","12/04/2011 12:29","Medio (4 - 8 mts)",130,"Grande",-68.84219507,-32.8804711,1,"Parque Central",1655357.933,0,"alto"
42065,"Fresno europeo","12/04/2011 12:24","Medio (4 - 8 mts)",56,"Mediano",-68.84215563,-32.88035708,1,"Parque Central",1655357.933,0,"bajo"
42066,"Morera","12/04/2011 12:17","Medio (4 - 8 mts)",160,"Grande",-68.8421286,-32.88023297,1,"Parque Central",1655357.933,0,"muy alto"
42067,"Fresno europeo","12/04/2011 12:14","Bajo (2 - 4 mts)",50,"Mediano",-68.84211809,-32.88019202,1,"Parque Central",1655357.933,0,"bajo"
42069,"Fresno americano","12/04/2011 12:10","Bajo (2 - 4 mts)",140,"Grande",-68.84207977,-32.88005077,1,"Parque Central",1655357.933,0,"alto"
42070,"Morera","12/04/2011 12:08","Medio (4 - 8 mts)",100,"Grande",-68.84205363,-32.87996778,1,"Parque Central",1655357.933,0,"medio"
42071,"Pltano","12/04/2011 12:06","Alto (> 8 mts)",200,"Grande",-68.84201677,-32.87984285,1,"Parque Central",1655357.933,0,"muy alto"
42074,"Paraiso","12/04/2011 11:08","Medio (4 - 8 mts)",120,"Grande",-68.8421288,-32.87963858,1,"Parque Central",1655357.933,0,"alto"
42075,"Morera","12/04/2011 11:03","Alto (> 8 mts)",160,"Grande",-68.84221281,-32.87962912,1,"Parque Central",1655357.933,0,"muy alto"
42077,"Morera","12/04/2011 10:58","Alto (> 8 mts)",180,"Grande",-68.84237388,-32.87960886,1,"Parque Central",1655357.933,1,"muy alto"
42078,"Morera","12/04/2011 10:55","Alto (> 8 mts)",170,"Grande",-68.84253228,-32.87958904,1,"Parque Central",1655357.933,0,"muy alto"
42079,"Fresno europeo","12/04/2011 10:50","Medio (4 - 8 mts)",60,"Mediano",-68.84269763,-32.8795704,1,"Parque Central",1655357.933,0,"medio"
42080,"Morera","12/04/2011 10:48","Medio (4 - 8 mts)",90,"Grande",-68.84276189,-32.87956155,1,"Parque Central",1655357.933,0,"medio"
42081,"Fresno europeo","12/04/2011 10:41","Bajo (2 - 4 mts)",52,"Mediano",-68.84291793,-32.87953903,1,"Parque Central",1655357.933,0,"bajo"
42082,"Morera","12/04/2011 10:33","Medio (4 - 8 mts)",140,"Grande",-68.84312512,-32.87954452,1,"Parque Central",1655357.933,0,"alto"
42084,"Morera","12/04/2011 10:27","Alto (> 8 mts)",120,"Grande",-68.84314972,-32.87965239,1,"Parque Central",1655357.933,1,"alto"
42087,"Morera","12/04/2011 10:22","Alto (> 8 mts)",100,"Grande",-68.84319867,-32.87982973,1,"Parque Central",1655357.933,1,"medio"
42088,"Morera","12/04/2011 10:18","Alto (> 8 mts)",170,"Grande",-68.84321924,-32.87992317,1,"Parque Central",1655357.933,0,"muy alto"
42089,"Pltano","12/04/2011 10:15","Alto (> 8 mts)",310,"Grande",-68.84324785,-32.88005819,1,"Parque Central",1655357.933,0,"muy alto"
42090,"Paraiso sombrilla","12/04/2011 10:12","Medio (4 - 8 mts)",120,"Grande",-68.84327015,-32.88014117,1,"Parque Central",1655357.933,0,"alto"
42092,"Morera","12/04/2011 10:08","Alto (> 8 mts)",180,"Grande",-68.84331086,-32.88026088,1,"Parque Central",1655357.933,0,"muy alto"
42093,"Morera","12/04/2011 10:06","Bajo (2 - 4 mts)",40,"Mediano",-68.84332763,-32.88032591,1,"Parque Central",1655357.933,0,"bajo"
42096,"Paraiso","04/05/2011 10:12","Medio (4 - 8 mts)",80,"Grande",-68.84295607,-32.87652478,1,"Parque Central",1655357.933,0,"medio"
42099,"Paraiso","04/05/2011 09:56","Medio (4 - 8 mts)",85,"Grande",-68.84299217,-32.87672679,1,"Parque Central",1655357.933,0,"medio"
42100,"Caducifolio","04/05/2011 09:58","Muy bajo (1 - 2 mts)",15,"Chico",-68.84300164,-32.87679422,1,"Parque Central",1655357.933,0,"bajo"
42102,"Paraiso","04/05/2011 10:00","Medio (4 - 8 mts)",85,"Grande",-68.84302723,-32.87693042,1,"Parque Central",1655357.933,0,"medio"
42103,"Paraiso","04/05/2011 10:01","Alto (> 8 mts)",120,"Grande",-68.84303781,-32.87699725,1,"Parque Central",1655357.933,0,"alto"
42106,"Caducifolio","04/05/2011 10:08","Muy bajo (1 - 2 mts)",12,"Chico",-68.84307481,-32.87719952,1,"Parque Central",1655357.933,1,"bajo"
42107,"Paraiso","04/05/2011 10:09","Medio (4 - 8 mts)",85,"Grande",-68.84308157,-32.87726752,1,"Parque Central",1655357.933,0,"medio"
42109,"Paraiso","04/05/2011 10:13","Alto (> 8 mts)",115,"Grande",-68.84310696,-32.87740306,1,"Parque Central",1655357.933,0,"alto"
42110,"Acer","04/05/2011 10:14","Medio (4 - 8 mts)",85,"Grande",-68.84304007,-32.87747413,1,"Parque Central",1655357.933,0,"medio"
42111,"Acer","04/05/2011 10:16","Medio (4 - 8 mts)",80,"Grande",-68.84296964,-32.87748179,1,"Parque Central",1655357.933,0,"medio"
42114,"Acer","04/05/2011 10:25","Medio (4 - 8 mts)",95,"Grande",-68.84265218,-32.87750829,1,"Parque Central",1655357.933,0,"medio"
42115,"Acer","04/05/2011 10:29","Medio (4 - 8 mts)",104,"Grande",-68.84258143,-32.87751323,1,"Parque Central",1655357.933,0,"medio"
42116,"Acer","04/05/2011 10:31","Alto (> 8 mts)",120,"Grande",-68.84243119,-32.87752498,1,"Parque Central",1655357.933,0,"alto"
42117,"Acer","04/05/2011 10:33","Medio (4 - 8 mts)",62,"Grande",-68.84235446,-32.87753107,1,"Parque Central",1655357.933,0,"medio"
42119,"Acer","04/05/2011 10:36","Medio (4 - 8 mts)",60,"Mediano",-68.8422067,-32.8775428,1,"Parque Central",1655357.933,0,"medio"
42122,"Acer","04/05/2011 10:39","Medio (4 - 8 mts)",55,"Mediano",-68.84198259,-32.8775595,1,"Parque Central",1655357.933,0,"bajo"
42124,"Acer","04/05/2011 10:43","Medio (4 - 8 mts)",100,"Grande",-68.84183747,-32.87756948,1,"Parque Central",1655357.933,0,"medio"
42129,"Braquiquito","04/05/2011 11:04","Medio (4 - 8 mts)",56,"Mediano",-68.84136147,-32.87743781,1,"Parque Central",1655357.933,0,"bajo"
42130,"Braquiquito","04/05/2011 11:06","Medio (4 - 8 mts)",70,"Grande",-68.84134304,-32.87736967,1,"Parque Central",1655357.933,0,"medio"
42132,"Braquiquito","04/05/2011 11:08","Medio (4 - 8 mts)",55,"Mediano",-68.84130911,-32.87722706,1,"Parque Central",1655357.933,0,"bajo"
42138,"Braquiquito","04/05/2011 11:17","Medio (4 - 8 mts)",65,"Grande",-68.84119712,-32.87680365,1,"Parque Central",1655357.933,0,"medio"
42144,"Acacia SP","05/05/2011 11:16","Bajo (2 - 4 mts)",6,"Chico",-68.8413693,-32.87444547,1,"Parque Central",1655357.933,0,"bajo"
42146,"Acacia SP","05/05/2011 11:12","Bajo (2 - 4 mts)",6,"Chico",-68.84133722,-32.87431469,1,"Parque Central",1655357.933,0,"bajo"
42148,"Acacia SP","05/05/2011 11:10","Bajo (2 - 4 mts)",5,"Chico",-68.8413114,-32.87420502,1,"Parque Central",1655357.933,0,"bajo"
42149,"Acacia SP","05/05/2011 11:08","Bajo (2 - 4 mts)",5,"Chico",-68.84129963,-32.87415297,1,"Parque Central",1655357.933,0,"bajo"
42152,"Acacia SP","04/05/2011 13:14","Bajo (2 - 4 mts)",6,"Chico",-68.8413497,-32.8739901,1,"Parque Central",1655357.933,0,"bajo"
42153,"Acacia SP","04/05/2011 13:13","Bajo (2 - 4 mts)",8,"Chico",-68.84141639,-32.87398298,1,"Parque Central",1655357.933,0,"bajo"
42154,"Acacia SP","04/05/2011 13:12","Bajo (2 - 4 mts)",10,"Chico",-68.84146812,-32.87397321,1,"Parque Central",1655357.933,0,"bajo"
42160,"Morera","04/05/2011 13:01","Medio (4 - 8 mts)",120,"Grande",-68.8416189,-32.87381354,1,"Parque Central",1655357.933,0,"alto"
42162,"Morera","04/05/2011 12:38","Medio (4 - 8 mts)",110,"Grande",-68.84158641,-32.87369218,1,"Parque Central",1655357.933,0,"medio"
42163,"Morera","04/05/2011 12:36","Medio (4 - 8 mts)",180,"Grande",-68.8415707,-32.8736333,1,"Parque Central",1655357.933,0,"muy alto"
42164,"Morera","04/05/2011 12:34","Alto (> 8 mts)",200,"Grande",-68.84156072,-32.87358084,1,"Parque Central",1655357.933,0,"muy alto"
42167,"Morera","04/05/2011 12:29","Alto (> 8 mts)",150,"Grande",-68.84150948,-32.87340174,4,"Cuarta Oeste",1173332.701,0,"alto"
42173,"lamo criollo","06/05/2011 11:15","Alto (> 8 mts)",102,"Grande",-68.84061245,-32.87474443,1,"Parque Central",1655357.933,0,"medio"
42177,"Morera","06/05/2011 11:04","Alto (> 8 mts)",163,"Grande",-68.84055534,-32.87452993,1,"Parque Central",1655357.933,0,"muy alto"
42178,"Morera","06/05/2011 11:03","Alto (> 8 mts)",152,"Grande",-68.8404384,-32.87431383,1,"Parque Central",1655357.933,0,"alto"
42179,"Morera","06/05/2011 10:42","Alto (> 8 mts)",150,"Grande",-68.84041898,-32.87424013,1,"Parque Central",1655357.933,0,"alto"
42180,"Morera","06/05/2011 10:41","Alto (> 8 mts)",141,"Grande",-68.84039795,-32.87417257,1,"Parque Central",1655357.933,0,"alto"
42181,"Morera","06/05/2011 10:39","Alto (> 8 mts)",146,"Grande",-68.84037919,-32.87408742,1,"Parque Central",1655357.933,0,"alto"
42182,"Morera","06/05/2011 10:38","Alto (> 8 mts)",162,"Grande",-68.84036093,-32.87401617,1,"Parque Central",1655357.933,0,"muy alto"
42183,"Morera","06/05/2011 10:36","Alto (> 8 mts)",125,"Grande",-68.84035138,-32.87398252,1,"Parque Central",1655357.933,0,"alto"
42186,"Fresno europeo","04/05/2011 11:15","Bajo (2 - 4 mts)",28,"Mediano",-68.84036828,-32.87385279,1,"Parque Central",1655357.933,0,"bajo"
42189,"Fresno europeo","04/05/2011 11:09","Medio (4 - 8 mts)",34,"Mediano",-68.84045267,-32.8736896,4,"Cuarta Oeste",1173332.701,0,"bajo"
42194,"Fresno europeo","04/05/2011 11:03","Bajo (2 - 4 mts)",34,"Mediano",-68.84058487,-32.87343414,4,"Cuarta Oeste",1173332.701,0,"bajo"
42196,"Fresno europeo","04/05/2011 10:47","Bajo (2 - 4 mts)",26,"Mediano",-68.84076533,-32.87332193,4,"Cuarta Oeste",1173332.701,0,"bajo"
42197,"Fresno europeo","04/05/2011 10:46","Bajo (2 - 4 mts)",38,"Mediano",-68.84081561,-32.87329133,4,"Cuarta Oeste",1173332.701,0,"bajo"
42199,"Fresno europeo","04/05/2011 10:42","Bajo (2 - 4 mts)",30,"Mediano",-68.84091839,-32.87324061,4,"Cuarta Oeste",1173332.701,0,"bajo"
42200,"Fresno europeo","04/05/2011 10:41","Bajo (2 - 4 mts)",36,"Mediano",-68.84101165,-32.87319059,4,"Cuarta Oeste",1173332.701,0,"bajo"
42201,"Caducifolio","04/05/2011 10:38","Bajo (2 - 4 mts)",100,"Grande",-68.84108801,-32.87315534,4,"Cuarta Oeste",1173332.701,0,"medio"
42202,"Morera","04/05/2011 10:37","Medio (4 - 8 mts)",150,"Grande",-68.84117024,-32.87312145,4,"Cuarta Oeste",1173332.701,1,"alto"
42203,"Morera","04/05/2011 10:34","Medio (4 - 8 mts)",120,"Grande",-68.84123246,-32.87309926,4,"Cuarta Oeste",1173332.701,0,"alto"
42204,"Morera","04/05/2011 10:32","Medio (4 - 8 mts)",130,"Grande",-68.84129982,-32.87307834,4,"Cuarta Oeste",1173332.701,0,"alto"
42206,"Morera","04/05/2011 10:29","Medio (4 - 8 mts)",140,"Grande",-68.84143861,-32.87302649,4,"Cuarta Oeste",1173332.701,0,"alto"
42207,"Morera","29/04/2011 13:53","Alto (> 8 mts)",110,"Grande",-68.839342,-32.87498785,1,"Parque Central",1655357.933,0,"medio"
42209,"Morera","29/04/2011 14:06","Alto (> 8 mts)",180,"Grande",-68.83926924,-32.87471981,1,"Parque Central",1655357.933,0,"muy alto"
42210,"Morera","29/04/2011 14:13","Alto (> 8 mts)",118,"Grande",-68.8392415,-32.87461532,1,"Parque Central",1655357.933,1,"alto"
42211,"Morera","29/04/2011 14:15","Alto (> 8 mts)",155,"Grande",-68.83922228,-32.87454984,1,"Parque Central",1655357.933,1,"alto"
42213,"Morera","29/04/2011 14:18","Alto (> 8 mts)",180,"Grande",-68.83919096,-32.8744214,1,"Parque Central",1655357.933,0,"muy alto"
42217,"Morera","29/04/2011 14:23","Alto (> 8 mts)",96,"Grande",-68.8393644,-32.87414419,1,"Parque Central",1655357.933,0,"medio"
42218,"Morera","29/04/2011 14:25","Alto (> 8 mts)",120,"Grande",-68.83943726,-32.87409091,1,"Parque Central",1655357.933,0,"alto"
42219,"Morera","02/05/2011 09:50","Alto (> 8 mts)",190,"Grande",-68.83960055,-32.87396407,4,"Cuarta Oeste",1173332.701,0,"muy alto"
42220,"Acer","02/05/2011 09:56","Medio (4 - 8 mts)",56,"Mediano",-68.83978991,-32.87391145,4,"Cuarta Oeste",1173332.701,0,"bajo"
42222,"Morera","02/05/2011 09:59","Alto (> 8 mts)",125,"Grande",-68.83990348,-32.87390278,4,"Cuarta Oeste",1173332.701,0,"alto"
42223,"Morera","02/05/2011 10:00","Alto (> 8 mts)",105,"Grande",-68.83998046,-32.87387831,4,"Cuarta Oeste",1173332.701,0,"medio"
42225,"Morera","02/05/2011 10:10","Alto (> 8 mts)",120,"Grande",-68.84015148,-32.87411744,1,"Parque Central",1655357.933,0,"alto"
42226,"Morera","02/05/2011 10:11","Alto (> 8 mts)",139,"Grande",-68.84017872,-32.87419023,1,"Parque Central",1655357.933,0,"alto"
42228,"Morera","02/05/2011 10:14","Alto (> 8 mts)",160,"Grande",-68.84022171,-32.87434618,1,"Parque Central",1655357.933,0,"muy alto"
42230,"Morera","02/05/2011 10:23","Alto (> 8 mts)",120,"Grande",-68.84022778,-32.87462112,1,"Parque Central",1655357.933,0,"alto"
42231,"Morera","02/05/2011 10:25","Alto (> 8 mts)",165,"Grande",-68.84024538,-32.87469454,1,"Parque Central",1655357.933,0,"muy alto"
42241,"Morera","28/04/2011 14:08","Medio (4 - 8 mts)",81,"Grande",-68.83914577,-32.87462361,1,"Parque Central",1655357.933,0,"medio"
42244,"Morera","28/04/2011 14:03","Alto (> 8 mts)",140,"Grande",-68.83910191,-32.87447171,1,"Parque Central",1655357.933,0,"alto"
42245,"lamo blanco","28/04/2011 13:57","Alto (> 8 mts)",150,"Grande",-68.83900482,-32.87442628,1,"Parque Central",1655357.933,0,"alto"
42246,"Morera","28/04/2011 13:55","Alto (> 8 mts)",110,"Grande",-68.83894448,-32.87446615,1,"Parque Central",1655357.933,0,"medio"
42248,"Morera","28/04/2011 13:47","Alto (> 8 mts)",180,"Grande",-68.83866857,-32.87465266,1,"Parque Central",1655357.933,0,"muy alto"
42250,"Fresno europeo","28/04/2011 13:41","Medio (4 - 8 mts)",35,"Mediano",-68.83846278,-32.87478894,1,"Parque Central",1655357.933,0,"bajo"
42253,"Morera","28/04/2011 13:34","Alto (> 8 mts)",186,"Grande",-68.83826414,-32.87490146,1,"Parque Central",1655357.933,0,"muy alto"
42254,"Morera","28/04/2011 13:31","Alto (> 8 mts)",158,"Grande",-68.83811578,-32.87504211,1,"Parque Central",1655357.933,0,"muy alto"
42258,"Fresno europeo","03/05/2011 11:01","Alto (> 8 mts)",160,"Grande",-68.83812496,-32.87541613,1,"Parque Central",1655357.933,0,"muy alto"
42259,"Fresno europeo","03/05/2011 11:03","Alto (> 8 mts)",145,"Grande",-68.83814387,-32.87547558,1,"Parque Central",1655357.933,0,"alto"
42261,"Morera","03/05/2011 11:17","Medio (4 - 8 mts)",70,"Grande",-68.83826642,-32.87575923,1,"Parque Central",1655357.933,0,"medio"
42262,"Morera","03/05/2011 11:21","Alto (> 8 mts)",115,"Grande",-68.83827289,-32.87578738,1,"Parque Central",1655357.933,0,"alto"
42264,"Morera","03/05/2011 11:31","Alto (> 8 mts)",115,"Grande",-68.83830165,-32.87589562,1,"Parque Central",1655357.933,0,"alto"
42265,"Morera","03/05/2011 11:34","Alto (> 8 mts)",98,"Grande",-68.83830971,-32.87592854,1,"Parque Central",1655357.933,0,"medio"
42270,"Morera","03/05/2011 11:51","Alto (> 8 mts)",120,"Grande",-68.8383719,-32.87616459,1,"Parque Central",1655357.933,0,"alto"
42271,"Morera","03/05/2011 11:52","Medio (4 - 8 mts)",95,"Grande",-68.83837976,-32.87619129,1,"Parque Central",1655357.933,0,"medio"
42275,"Olmo bola","03/05/2011 13:08","Alto (> 8 mts)",115,"Grande",-68.83839953,-32.87637077,1,"Parque Central",1655357.933,0,"alto"
42276,"Olmo bola","03/05/2011 12:26","Alto (> 8 mts)",70,"Grande",-68.8383884,-32.87632431,1,"Parque Central",1655357.933,0,"medio"
42278,"Morera","06/05/2011 13:15","Medio (4 - 8 mts)",50,"Mediano",-68.84025071,-32.87404714,1,"Parque Central",1655357.933,0,"bajo"
42279,"Morera","06/05/2011 13:17","Medio (4 - 8 mts)",60,"Mediano",-68.84026467,-32.87412912,1,"Parque Central",1655357.933,0,"medio"
42297,"Morera","03/05/2011 11:39","Alto (> 8 mts)",140,"Grande",-68.84282015,-32.87287774,4,"Cuarta Oeste",1173332.701,0,"alto"
42301,"Perenne","03/05/2011 11:46","Muy bajo (1 - 2 mts)",15,"Chico",-68.84251022,-32.8728429,4,"Cuarta Oeste",1173332.701,0,"bajo"
42303,"Morera","03/05/2011 11:51","Alto (> 8 mts)",85,"Grande",-68.8424107,-32.87284175,4,"Cuarta Oeste",1173332.701,1,"medio"
42304,"Morera","03/05/2011 11:52","Alto (> 8 mts)",200,"Grande",-68.84233211,-32.87284412,4,"Cuarta Oeste",1173332.701,0,"muy alto"
42306,"Morera","03/05/2011 11:56","Alto (> 8 mts)",125,"Grande",-68.84217514,-32.87286224,4,"Cuarta Oeste",1173332.701,0,"alto"
42309,"Morera","03/05/2011 12:02","Alto (> 8 mts)",125,"Grande",-68.84196807,-32.87290236,4,"Cuarta Oeste",1173332.701,0,"alto"
42310,"Morera","03/05/2011 12:05","Alto (> 8 mts)",115,"Grande",-68.84189506,-32.87291408,4,"Cuarta Oeste",1173332.701,0,"alto"
42311,"Morera","03/05/2011 12:19","Alto (> 8 mts)",120,"Grande",-68.84182206,-32.87293013,4,"Cuarta Oeste",1173332.701,0,"alto"
42315,"Morera","03/05/2011 12:33","Alto (> 8 mts)",125,"Grande",-68.84162633,-32.87297452,4,"Cuarta Oeste",1173332.701,0,"alto"
42316,"Pltano","05/05/2011 12:08","Bajo (2 - 4 mts)",40,"Mediano",-68.84169319,-32.87323194,4,"Cuarta Oeste",1173332.701,0,"bajo"
42317,"Pltano","05/05/2011 12:10","Bajo (2 - 4 mts)",38,"Mediano",-68.84170564,-32.87326298,4,"Cuarta Oeste",1173332.701,0,"bajo"
42318,"Pltano","05/05/2011 12:11","Bajo (2 - 4 mts)",34,"Mediano",-68.84171435,-32.87329148,4,"Cuarta Oeste",1173332.701,0,"bajo"
42320,"Pltano","05/05/2011 12:14","Bajo (2 - 4 mts)",20,"Chico",-68.84170988,-32.87345561,4,"Cuarta Oeste",1173332.701,0,"bajo"
42322,"Pltano","05/05/2011 12:18","Bajo (2 - 4 mts)",34,"Mediano",-68.84174315,-32.87358289,1,"Parque Central",1655357.933,0,"bajo"
42326,"Fresno europeo","27/04/2011 12:12","Medio (4 - 8 mts)",38,"Mediano",-68.83808059,-32.87570896,1,"Parque Central",1655357.933,0,"bajo"
42329,"Morera","27/04/2011 10:43","Muy bajo (1 - 2 mts)",15,"Chico",-68.83798575,-32.87531373,1,"Parque Central",1655357.933,0,"bajo"
42332,"Morera","27/04/2011 10:00","Alto (> 8 mts)",160,"Grande",-68.83774588,-32.87541754,1,"Parque Central",1655357.933,0,"muy alto"
42333,"Morera","27/04/2011 09:58","Alto (> 8 mts)",152,"Grande",-68.83766722,-32.87550203,1,"Parque Central",1655357.933,0,"alto"
42334,"Morera","27/04/2011 09:57","Alto (> 8 mts)",150,"Grande",-68.83761059,-32.87556246,1,"Parque Central",1655357.933,0,"alto"
42335,"Morera","27/04/2011 09:55","Medio (4 - 8 mts)",90,"Grande",-68.83755139,-32.87562045,1,"Parque Central",1655357.933,0,"medio"
42339,"Morera","26/04/2011 14:02","Medio (4 - 8 mts)",45,"Mediano",-68.8373225,-32.87585802,1,"Parque Central",1655357.933,0,"bajo"
42341,"Morera","26/04/2011 13:57","Medio (4 - 8 mts)",50,"Mediano",-68.83715762,-32.876033,1,"Parque Central",1655357.933,0,"bajo"
42342,"Morera","26/04/2011 13:54","Medio (4 - 8 mts)",52,"Mediano",-68.83711287,-32.87607911,1,"Parque Central",1655357.933,0,"bajo"
42343,"Pltano","05/10/2011 11:29","Alto (> 8 mts)",220,"Grande",-68.83523761,-32.87627341,1,"Parque Central",1655357.933,0,"muy alto"
42344,"Fresno europeo","05/10/2011 11:28","Muy bajo (1 - 2 mts)",3,"Chico",-68.83512219,-32.87628254,4,"Cuarta Este Area Fundacional",1822015.857,0,"bajo"
42345,"Paraiso","05/10/2011 11:27","Alto (> 8 mts)",72,"Grande",-68.8349682,-32.87629176,4,"Cuarta Este Area Fundacional",1822015.857,0,"medio"
42347,"Morera","05/10/2011 11:25","Alto (> 8 mts)",123,"Grande",-68.83487189,-32.87619132,4,"Cuarta Este Area Fundacional",1822015.857,1,"alto"
42349,"Morera","05/10/2011 11:23","Medio (4 - 8 mts)",18,"Chico",-68.83486471,-32.87603261,4,"Cuarta Este Area Fundacional",1822015.857,0,"bajo"
42351,"Morera","05/10/2011 11:20","Alto (> 8 mts)",128,"Grande",-68.8348515,-32.87589121,4,"Cuarta Este Area Fundacional",1822015.857,1,"alto"
42354,"Pltano","05/10/2011 11:13","Alto (> 8 mts)",230,"Grande",-68.834816,-32.87555503,4,"Cuarta Este Area Fundacional",1822015.857,0,"muy alto"
42355,"Pltano","05/10/2011 11:12","Alto (> 8 mts)",280,"Grande",-68.83481165,-32.87545542,4,"Cuarta Este Area Fundacional",1822015.857,0,"muy alto"
42357,"Morera","05/10/2011 11:10","Alto (> 8 mts)",102,"Grande",-68.83479886,-32.87529212,4,"Cuarta Este Area Fundacional",1822015.857,0,"medio"
42360,"Fresno europeo","05/10/2011 11:06","Alto (> 8 mts)",130,"Grande",-68.83500105,-32.87516942,4,"Cuarta Este Area Fundacional",1822015.857,0,"alto"
42361,"Paraiso sombrilla","29/09/2011 10:39","Bajo (2 - 4 mts)",33,"Mediano",-68.8343679,-32.87627929,4,"Cuarta Este Area Fundacional",1822015.857,0,"bajo"
42362,"Morera","29/09/2011 10:37","Alto (> 8 mts)",150,"Grande",-68.83469542,-32.87546838,4,"Cuarta Este Area Fundacional",1822015.857,0,"alto"
42363,"Morera","29/09/2011 10:35","Alto (> 8 mts)",160,"Grande",-68.83470457,-32.87554972,4,"Cuarta Este Area Fundacional",1822015.857,0,"muy alto"
42364,"Morera","29/09/2011 10:34","Alto (> 8 mts)",185,"Grande",-68.83470905,-32.87560969,4,"Cuarta Este Area Fundacional",1822015.857,1,"muy alto"
42366,"Morera","29/09/2011 10:29","Alto (> 8 mts)",160,"Grande",-68.83472583,-32.87578302,4,"Cuarta Este Area Fundacional",1822015.857,0,"muy alto"
42367,"Morera","29/09/2011 10:28","Alto (> 8 mts)",100,"Grande",-68.83472839,-32.87584163,4,"Cuarta Este Area Fundacional",1822015.857,0,"medio"
42368,"Morera","29/09/2011 10:27","Medio (4 - 8 mts)",78,"Grande",-68.83473697,-32.87588385,4,"Cuarta Este Area Fundacional",1822015.857,0,"medio"
42369,"Morera","29/09/2011 10:21","Alto (> 8 mts)",160,"Grande",-68.83474469,-32.87596294,4,"Cuarta Este Area Fundacional",1822015.857,0,"muy alto"
42374,"Pltano","29/09/2011 11:56","Alto (> 8 mts)",240,"Grande",-68.83469228,-32.87631108,4,"Cuarta Este Area Fundacional",1822015.857,0,"muy alto"
42375,"Pltano","29/09/2011 11:55","Alto (> 8 mts)",240,"Grande",-68.8346303,-32.87631451,4,"Cuarta Este Area Fundacional",1822015.857,0,"muy alto"
42379,"Ailanthus","29/09/2011 11:48","Alto (> 8 mts)",120,"Grande",-68.83433062,-32.87632956,4,"Cuarta Este Area Fundacional",1822015.857,0,"alto"
42384,"Morera","29/09/2011 11:41","Alto (> 8 mts)",115,"Grande",-68.83375388,-32.87635178,4,"Cuarta Este Area Fundacional",1822015.857,0,"alto"
42385,"Morera","29/09/2011 11:40","Medio (4 - 8 mts)",100,"Grande",-68.83365775,-32.87627258,4,"Cuarta Este Area Fundacional",1822015.857,0,"medio"
42388,"Pltano","29/09/2011 11:34","Alto (> 8 mts)",240,"Grande",-68.83364719,-32.8759173,4,"Cuarta Este Area Fundacional",1822015.857,0,"muy alto"
42389,"Morera","29/09/2011 11:32","Alto (> 8 mts)",145,"Grande",-68.83363691,-32.87575543,4,"Cuarta Este Area Fundacional",1822015.857,1,"alto"
42390,"Pltano","29/09/2011 11:29","Alto (> 8 mts)",220,"Grande",-68.83363235,-32.87568257,4,"Cuarta Este Area Fundacional",1822015.857,1,"muy alto"
42391,"Fresno americano","29/09/2011 11:26","Medio (4 - 8 mts)",90,"Grande",-68.83361855,-32.87547825,4,"Cuarta Este Area Fundacional",1822015.857,0,"medio"
42392,"Morera","29/09/2011 11:22","Medio (4 - 8 mts)",90,"Grande",-68.83360924,-32.87531581,4,"Cuarta Este Area Fundacional",1822015.857,0,"medio"
42393,"Fresno europeo","29/09/2011 11:21","Alto (> 8 mts)",180,"Grande",-68.83368452,-32.87525157,4,"Cuarta Este Area Fundacional",1822015.857,0,"muy alto"
42394,"Fresno europeo","29/09/2011 11:17","Bajo (2 - 4 mts)",35,"Mediano",-68.83375569,-32.87524861,4,"Cuarta Este Area Fundacional",1822015.857,0,"bajo"
42398,"Fresno europeo","29/09/2011 10:52","Alto (> 8 mts)",180,"Grande",-68.83409682,-32.87522538,4,"Cuarta Este Area Fundacional",1822015.857,0,"muy alto"
42399,"Morera","29/09/2011 10:51","Alto (> 8 mts)",178,"Grande",-68.8341849,-32.87521965,4,"Cuarta Este Area Fundacional",1822015.857,1,"muy alto"
42400,"Morera","29/09/2011 10:49","Alto (> 8 mts)",160,"Grande",-68.83433173,-32.87521624,4,"Cuarta Este Area Fundacional",1822015.857,0,"muy alto"
42405,"Paraiso sombrilla","29/09/2011 10:40","Bajo (2 - 4 mts)",38,"Mediano",-68.83468448,-32.87532211,4,"Cuarta Este Area Fundacional",1822015.857,0,"bajo"
